lon,lat,price,finished_squarefeet,year_built,date,address,city,state,zip,acres,num_dwellings,class,condition,total_squarefeet,bedrooms,full_baths,half_baths,month,address_city
44.296384,17.542822,350000,2756,1978,9/15/2015,3989 SW FAIRHAVEN CT,CORVALLIS,OR,97333,0.04,1,Dwelling,AV,3406,2,2,1,9,"3989 SW FAIRHAVEN CT, CORVALLIS, OR"
44.2463352,17.5946242,55000,1125,1994,9/15/2015,2601 NE JACK LONDON ST SPACE 28,CORVALLIS,OR,97330,0,1,Mobile Home,AV,1449,0,2,0,9,"2601 NE JACK LONDON ST SPACE 28, CORVALLIS, OR"
44.269647,17.582499,329500,1831,1963,9/14/2015,1515 NW 14TH PL,CORVALLIS,OR,97330-4664,0.22,1,Dwelling,G,2271,4,2,1,9,"1515 NW 14TH PL, CORVALLIS, OR"
44.30084,17.554648,234000,1640,1957,9/14/2015,4349 SW PHILOMATH BLVD,CORVALLIS,OR,97333,0.33,1,Dwelling,G,1640,3,2,0,9,"4349 SW PHILOMATH BLVD, CORVALLIS, OR"
44.258024,17.530218,231000,1438,2005,9/14/2015,3531 SE QUAYSIDE ST,CORVALLIS,OR,97333,0.06,1,Dwelling,AV,1878,3,2,1,9,"3531 SE QUAYSIDE ST, CORVALLIS, OR"
44.26523,17.577045,246000,3114,1962,9/14/2015,1137 NW DIXON ST,CORVALLIS,OR,97330-4643,0.28,1,Dwelling,F,3494,6,4,0,9,"1137 NW DIXON ST, CORVALLIS, OR"
44.258838,17.592949,192000,1238,1978,9/11/2015,856 NW OAK AVE,CORVALLIS,OR,97330,0.13,1,Dwelling,AV,1744,3,2,0,9,"856 NW OAK AVE, CORVALLIS, OR"
44.297102,17.5954229,350000,1870,1993,9/11/2015,4115 NW TAMARACK DR,CORVALLIS,OR,97330,0.11,1,Dwelling,AV,2290,2,2,0,9,"4115 NW TAMARACK DR, CORVALLIS, OR"
44.266202,17.537717,2.00E+05,1560,1914,9/11/2015,2830 SE GLENN ST,CORVALLIS,OR,97333,0.14,1,Dwelling,G,1560,4,1,0,9,"2830 SE GLENN ST, CORVALLIS, OR"
44.263154,17.536056,1,996,1978,9/11/2015,300 SE GOODNIGHT AVE SPACE 40,CORVALLIS,OR,97333-2158,0,1,Mobile Home,AV,996,0,1,0,9,"300 SE GOODNIGHT AVE SPACE 40, CORVALLIS, OR"
44.289972,17.571156,271500,1844,1946,9/10/2015,338 NW 35TH ST,CORVALLIS,OR,97330-4909,0.12,1,Dwelling,AV,2369,3,2,0,9,"338 NW 35TH ST, CORVALLIS, OR"
44.287619,17.593701,292000,2150,1973,9/10/2015,3309 NW WALNUT BLVD,CORVALLIS,OR,97330,0.13,1,Dwelling,AV,2634,3,2,1,9,"3309 NW WALNUT BLVD, CORVALLIS, OR"
44.28935,17.599155,457500,3415,1996,9/10/2015,3238 NW SILKTASSEL DR,CORVALLIS,OR,97330,0.23,1,Dwelling,AV,3899,3,3,1,9,"3238 NW SILKTASSEL DR, CORVALLIS, OR"
44.243622,17.602144,345000,2800,1980,9/10/2015,3320 NE LANCASTER ST,CORVALLIS,OR,97330,0.25,1,Dwelling,AV,3600,8,4,0,9,"3320 NE LANCASTER ST, CORVALLIS, OR"
44.2712436,17.5599751,333000,1993,1912,9/10/2015,804 SW 11TH ST,CORVALLIS,OR,97333,0.11,1,Dwelling,G,2473,4,3,0,9,"804 SW 11TH ST, CORVALLIS, OR"
44.291271,17.588639,258000,1424,1975,9/10/2015,3730 NW ROOSEVELT DR,CORVALLIS,OR,97330-1032,0.23,1,Dwelling,G,1952,3,2,0,9,"3730 NW ROOSEVELT DR, CORVALLIS, OR"
44.260025,17.535577,260000,1440,1997,9/10/2015,755 SE SUMMERFIELD PL,CORVALLIS,OR,97333,0.16,1,Dwelling,AV,1946,3,2,0,9,"755 SE SUMMERFIELD PL, CORVALLIS, OR"
44.24968,17.590523,3500,1080,1965,9/10/2015,755 NE CIRCLE BLVD SPACE 6,CORVALLIS,OR,97330-4242,0,1,Mobile Home,F,1080,0,1,1,9,"755 NE CIRCLE BLVD SPACE 6, CORVALLIS, OR"
44.2463352,17.5946242,42000,1080,1996,9/10/2015,2601 NE JACK LONDON ST SPACE 35,CORVALLIS,OR,97330,0,1,Mobile Home,AV,1320,0,2,0,9,"2601 NE JACK LONDON ST SPACE 35, CORVALLIS, OR"
44.286286,17.591602,242500,2472,1966,9/9/2015,3177 NW ROOSEVELT DR,CORVALLIS,OR,97330-1165,0.36,1,Dwelling,AV,2956,5,2,2,9,"3177 NW ROOSEVELT DR, CORVALLIS, OR"
44.282237,17.592841,165000,1188,1978,9/9/2015,2589 NW 29TH ST,CORVALLIS,OR,97330,0.17,1,Dwelling,AV,1552,3,1,1,9,"2589 NW 29TH ST, CORVALLIS, OR"
44.301838,17.544029,194556,2483,2007,9/9/2015,4615 SW ORCHID CIR,CORVALLIS,OR,97333,0.18,1,Dwelling,AV,2963,3,2,0,9,"4615 SW ORCHID CIR, CORVALLIS, OR"
44.259873,17.594534,3500,720,1973,9/9/2015,2655 NW HIGHLAND DR SPACE 34,CORVALLIS,OR,97330,0,1,Mobile Home,AV,720,0,1,0,9,"2655 NW HIGHLAND DR SPACE 34, CORVALLIS, OR"
44.259662,17.52929,1,2064,2007,9/8/2015,3577 SE OUTRIGGER PL,CORVALLIS,OR,97333,0.1,1,Dwelling,AV,2484,3,2,1,9,"3577 SE OUTRIGGER PL, CORVALLIS, OR"
44.3056813,17.5961692,445000,2931,1997,9/8/2015,4650 NW CHENILLE PL,CORVALLIS,OR,97330,0.21,1,Dwelling,AV,3351,4,2,1,9,"4650 NW CHENILLE PL, CORVALLIS, OR"
44.293896,17.599308,364000,1943,1980,9/8/2015,3638 NW OLEANDER PL,CORVALLIS,OR,97330-3338,0.2,1,Dwelling,G,2333,4,2,0,9,"3638 NW OLEANDER PL, CORVALLIS, OR"
44.27088,17.5704149,309000,2251,1936,9/4/2015,402 NW 14TH ST,CORVALLIS,OR,97330-5908,0.11,1,Dwelling,AV,2881,5,2,0,9,"402 NW 14TH ST, CORVALLIS, OR"
44.294994,17.579078,90000,3100,1967,9/4/2015,1230 NW KLINE PL,CORVALLIS,OR,97330-2915,0.27,1,Dwelling,AV,3628,4,2,0,9,"1230 NW KLINE PL, CORVALLIS, OR"
44.273413,17.5790859,270000,1712,1952,9/4/2015,1350 NW 19TH ST,CORVALLIS,OR,97330-2655,0.19,1,Dwelling,AV,1992,4,2,0,9,"1350 NW 19TH ST, CORVALLIS, OR"
44.2594411,17.5283584,329900,2009,2015,9/4/2015,940 SE BAYSHORE CIR,CORVALLIS,OR,97333,0.11,1,Dwelling,AV,2451,3,2,1,9,"940 SE BAYSHORE CIR, CORVALLIS, OR"
44.2578119,17.5287677,260000,1791,2005,9/4/2015,3619 SE CORAL REEF PL,CORVALLIS,OR,97333,0.09,1,Dwelling,AV,2209,3,2,1,9,"3619 SE CORAL REEF PL, CORVALLIS, OR"
44.2475555,17.600345,168000,1176,1997,9/4/2015,3191 NE FLINTLOCK PL,CORVALLIS,OR,97330,0.12,1,Dwelling,AV,1440,3,2,0,9,"3191 NE FLINTLOCK PL, CORVALLIS, OR"
44.263154,17.536056,35900,1080,1996,9/4/2015,300 SE GOODNIGHT AVE SPACE 38,CORVALLIS,OR,97333,0,1,Mobile Home,G,1080,0,2,0,9,"300 SE GOODNIGHT AVE SPACE 38, CORVALLIS, OR"
44.3135743,17.5693142,7900,560,1996,9/4/2015,200 NW 53RD ST SPACE 7,CORVALLIS,OR,97330,0,1,Mobile Home,AV,560,0,1,0,9,"200 NW 53RD ST SPACE 7, CORVALLIS, OR"
44.292598,17.594582,360000,1883,1971,9/3/2015,3763 NW CAMAS PL,CORVALLIS,OR,97330-3414,0.2,1,Dwelling,G,2366,5,3,0,9,"3763 NW CAMAS PL, CORVALLIS, OR"
44.302117,17.594642,275000,1782,1900,9/3/2015,2857 NW GLENRIDGE DR,CORVALLIS,OR,97330-3208,0.49,1,Dwelling,G,1958,3,2,0,9,"2857 NW GLENRIDGE DR, CORVALLIS, OR"
44.2667742,17.5419383,105000,0,NA,9/3/2015,2460 SW 3RD ST,CORVALLIS,OR,97333,0.48,0,NA,0,0,0,0,0,9,"2460 SW 3RD ST, CORVALLIS, OR"
44.301936,17.542767,394000,1881,2007,9/3/2015,4521 SW HOLLYHOCK CIR,CORVALLIS,OR,97333,0.11,1,Dwelling,AV,2388,3,2,0,9,"4521 SW HOLLYHOCK CIR, CORVALLIS, OR"
44.280784,17.579635,262500,1584,1958,9/2/2015,1309 NW 27TH ST,CORVALLIS,OR,97330-2444,0.2,1,Dwelling,AV,1892,4,2,0,9,"1309 NW 27TH ST, CORVALLIS, OR"
44.245429,17.600055,50000,1820,1999,9/2/2015,277 NE CONIFER BLVD SPACE 5,CORVALLIS,OR,97330,0,1,Mobile Home,AV,1820,0,2,0,9,"277 NE CONIFER BLVD SPACE 5, CORVALLIS, OR"
44.28484,17.592958,209000,1150,1971,9/1/2015,3020 NW WALNUT BLVD,CORVALLIS,OR,97330-3528,0.18,1,Dwelling,G,1486,4,2,0,9,"3020 NW WALNUT BLVD, CORVALLIS, OR"
44.291048,17.593447,111287,976,1977,9/1/2015,2707 NW MONTEREY DR,CORVALLIS,OR,97330,0.2,1,Dwelling,AV,1570,2,1,0,9,"2707 NW MONTEREY DR, CORVALLIS, OR"
44.288107,17.595059,225000,1122,1977,9/1/2015,2924 NW 29TH ST,CORVALLIS,OR,97330,0.1,1,Dwelling,AV,1606,2,2,0,9,"2924 NW 29TH ST, CORVALLIS, OR"
44.2463352,17.5946242,40000,1080,1999,9/1/2015,2601 NE JACK LONDON ST SPACE 169,CORVALLIS,OR,97330,0,1,Mobile Home,AV,1344,0,2,0,9,"2601 NE JACK LONDON ST SPACE 169, CORVALLIS, OR"
44.292983,17.549365,305000,1415,1959,8/31/2015,1625 SW MARTIN ST,CORVALLIS,OR,97333,0.21,1,Dwelling,EX,1829,3,2,0,8,"1625 SW MARTIN ST, CORVALLIS, OR"
44.296494,17.592185,181000,1343,1978,8/31/2015,3985 NW WALNUT PL,CORVALLIS,OR,97330,0.06,1,Dwelling,AV,1619,3,1,1,8,"3985 NW WALNUT PL, CORVALLIS, OR"
44.266353,17.530184,225000,1777,1954,8/31/2015,3445 SE 3RD ST,CORVALLIS,OR,97333,0.31,1,Dwelling,AV,2239,3,2,0,8,"3445 SE 3RD ST, CORVALLIS, OR"
44.2841821,17.5986513,1,1404,2002,8/31/2015,2995 NW MORNING GLORY DR,CORVALLIS,OR,97330,0.03,1,Dwelling,AV,1604,3,2,1,8,"2995 NW MORNING GLORY DR, CORVALLIS, OR"
44.262143,17.58464,202500,1140,1934,8/31/2015,1665 NW HIGHLAND DR,CORVALLIS,OR,97330,0.15,1,Dwelling,G,1392,3,1,0,8,"1665 NW HIGHLAND DR, CORVALLIS, OR"
44.302859,17.544378,365000,1666,2003,8/31/2015,4649 SW HOLLYHOCK CIR,CORVALLIS,OR,97333-1384,0.16,1,Dwelling,AV,2194,2,2,0,8,"4649 SW HOLLYHOCK CIR, CORVALLIS, OR"
44.2584949,17.6006089,335000,2024,1977,8/28/2015,3479 NW MAXINE CIR,CORVALLIS,OR,97330-3727,0.2,1,Dwelling,G,2486,4,3,0,8,"3479 NW MAXINE CIR, CORVALLIS, OR"
44.260266,17.5296499,330000,2291,2010,8/28/2015,736 SE BAYSHORE CIR,CORVALLIS,OR,97333,0.09,1,Dwelling,AV,2711,3,2,1,8,"736 SE BAYSHORE CIR, CORVALLIS, OR"
44.286081,17.548737,209700,1680,1976,8/28/2015,1695 SW KNOLLBROOK PL,CORVALLIS,OR,97333,0.21,1,Dwelling,AV,2120,3,2,0,8,"1695 SW KNOLLBROOK PL, CORVALLIS, OR"
44.2359439,17.5951802,337500,2806,1992,8/28/2015,1032 NE DIANE PL,CORVALLIS,OR,97330,0.19,1,Dwelling,AV,3245,4,2,1,8,"1032 NE DIANE PL, CORVALLIS, OR"
44.25926,17.5399079,217500,1240,1950,8/28/2015,805 SE BELL AVE,CORVALLIS,OR,97333,0.24,1,Dwelling,G,1660,3,1,1,8,"805 SE BELL AVE, CORVALLIS, OR"
44.287204,17.556328,283000,1476,1960,8/27/2015,1025 SW STAMM PL,CORVALLIS,OR,97333,0.33,1,Dwelling,AV,1960,3,1,1,8,"1025 SW STAMM PL, CORVALLIS, OR"
44.2684698,17.5865329,262500,1448,1959,8/27/2015,1800 NW 14TH ST,CORVALLIS,OR,97330-2032,0.19,1,Dwelling,AV,1748,3,2,0,8,"1800 NW 14TH ST, CORVALLIS, OR"
44.258816,17.60028,345500,1974,1978,8/27/2015,747 NW FOX PL,CORVALLIS,OR,97330-3720,0.32,1,Dwelling,G,2554,3,2,1,8,"747 NW FOX PL, CORVALLIS, OR"
44.26078,17.533807,280000,1971,1999,8/27/2015,744 SE NATLAND PL,CORVALLIS,OR,97333,0.19,1,Dwelling,AV,2371,3,2,1,8,"744 SE NATLAND PL, CORVALLIS, OR"
44.2905612,17.5854386,303500,1708,1987,8/27/2015,1825 NW LANTANA DR,CORVALLIS,OR,97330-1773,0.2,1,Dwelling,AV,2232,3,2,1,8,"1825 NW LANTANA DR, CORVALLIS, OR"
44.2803916,17.5914974,350000,2314,1969,8/27/2015,2605 NW ROOSEVELT DR,CORVALLIS,OR,97330,0.2,1,Dwelling,G,2534,4,2,1,8,"2605 NW ROOSEVELT DR, CORVALLIS, OR"
44.2835773,17.5907147,220000,1290,1961,8/27/2015,2320 NW 29TH ST,CORVALLIS,OR,97330,0.2,1,Dwelling,G,1629,3,2,0,8,"2320 NW 29TH ST, CORVALLIS, OR"
44.2788091,17.5923743,11500000,0,1983,8/26/2015,2300 NW WALNUT BLVD,CORVALLIS,OR,97330,6.03,0,Commercial,0,120206,0,0,0,8,"2300 NW WALNUT BLVD, CORVALLIS, OR"
44.2620435,17.5645659,204000,0,NA,8/26/2015,6298 SW GRAND OAKS DR GARAGE # G23,CORVALLIS,OR,97333,0.01,0,RES Feature,0,0,0,0,0,8,"6298 SW GRAND OAKS DR GARAGE # G23, CORVALLIS, OR"
44.301704,17.601571,595000,2984,2000,8/26/2015,3585 NW GLENRIDGE DR,CORVALLIS,OR,97330,0.38,1,Dwelling,AV,3776,4,2,0,8,"3585 NW GLENRIDGE DR, CORVALLIS, OR"
44.278662,17.550651,235000,1980,1939,8/25/2015,1575 SW BROOKLANE DR,CORVALLIS,OR,97333,1.07,1,Dwelling,F,2938,2,1,0,8,"1575 SW BROOKLANE DR, CORVALLIS, OR"
44.282917,17.5750979,303100,1452,1929,8/25/2015,725 NW 29TH ST,CORVALLIS,OR,97330-5242,0.16,1,Dwelling,AV,2232,3,2,0,8,"725 NW 29TH ST, CORVALLIS, OR"
44.291776,17.58075,343800,2452,1964,8/25/2015,1380 NW FOREST DR,CORVALLIS,OR,97330,0.3,1,Dwelling,AV,2972,4,2,0,8,"1380 NW FOREST DR, CORVALLIS, OR"
44.245429,17.600055,5000,800,1970,8/25/2015,277 NE CONIFER BLVD SPACE 147,CORVALLIS,OR,97330,0,1,Mobile Home,AV,800,0,1,0,8,"277 NE CONIFER BLVD SPACE 147, CORVALLIS, OR"
44.258448,17.530531,234000,1443,2005,8/24/2015,3505 SE MIDVALE DR,CORVALLIS,OR,97333,0.06,1,Dwelling,AV,1883,3,2,1,8,"3505 SE MIDVALE DR, CORVALLIS, OR"
44.293335,17.5815089,425000,2208,1960,8/24/2015,3755 NW HAYES AVE,CORVALLIS,OR,97330-1749,0.25,1,Dwelling,AV,2712,4,2,0,8,"3755 NW HAYES AVE, CORVALLIS, OR"
44.298182,17.597328,358254,1886,1977,8/24/2015,4167 NW JASMINE PL,CORVALLIS,OR,97330-3313,0.24,1,Dwelling,G,2436,3,2,1,8,"4167 NW JASMINE PL, CORVALLIS, OR"
44.2463352,17.5946242,65000,1620,1994,8/24/2015,2601 NE JACK LONDON ST SPACE 3,CORVALLIS,OR,97330,0,1,Mobile Home,AV,1932,0,2,0,8,"2601 NE JACK LONDON ST SPACE 3, CORVALLIS, OR"
44.266811,17.589376,229500,1047,1963,8/21/2015,2125 NW 13TH ST,CORVALLIS,OR,97330,0.18,1,Dwelling,AV,1369,3,1,1,8,"2125 NW 13TH ST, CORVALLIS, OR"
44.303375,17.546938,351500,2574,2007,8/21/2015,4791 SW ROSEBERRY ST,CORVALLIS,OR,97333,0.17,1,Dwelling,AV,2992,3,3,0,8,"4791 SW ROSEBERRY ST, CORVALLIS, OR"
44.303072,17.589331,365000,1771,1990,8/21/2015,2212 NW MASER DR,CORVALLIS,OR,97330,0.2,1,Dwelling,AV,2275,3,2,0,8,"2212 NW MASER DR, CORVALLIS, OR"
44.3071505,17.5884486,415000,2372,2005,8/21/2015,4890 NW ELMWOOD DR,CORVALLIS,OR,97330,0.34,1,Dwelling,AV,2897,3,2,0,8,"4890 NW ELMWOOD DR, CORVALLIS, OR"
44.259828,17.55145,205000,1228,1951,8/21/2015,1440 SE VICA WAY,CORVALLIS,OR,97333,0.22,1,Dwelling,AV,1628,2,1,0,8,"1440 SE VICA WAY, CORVALLIS, OR"
44.295766,17.5929519,165000,1220,1978,8/21/2015,3919 NW WALNUT PL,CORVALLIS,OR,97330,0.13,1,Dwelling,AV,1460,3,1,1,8,"3919 NW WALNUT PL, CORVALLIS, OR"
44.242611,17.598382,240000,1488,1969,8/21/2015,3040 NE LANCASTER ST,CORVALLIS,OR,97330-4114,0.23,1,Dwelling,AV,1992,3,2,0,8,"3040 NE LANCASTER ST, CORVALLIS, OR"
44.2819031,17.5914964,260500,1334,1973,8/21/2015,2695 NW ROOSEVELT DR,CORVALLIS,OR,97330-1223,0.21,1,Dwelling,AV,1840,3,1,1,8,"2695 NW ROOSEVELT DR, CORVALLIS, OR"
44.261188,17.533777,222000,1202,1980,8/21/2015,3247 SE HATHAWAY DR,CORVALLIS,OR,97333,0.17,1,Dwelling,G,1664,3,2,0,8,"3247 SE HATHAWAY DR, CORVALLIS, OR"
44.280038,17.580199,260000,1234,1957,8/21/2015,2520 NW MULKEY AVE,CORVALLIS,OR,97330-2433,0.26,1,Dwelling,AV,2101,3,1,1,8,"2520 NW MULKEY AVE, CORVALLIS, OR"
44.304552,17.54637,245000,1466,2006,8/20/2015,4703 SW ROSEBERRY ST,CORVALLIS,OR,97333,0.1,1,Dwelling,AV,1778,3,2,1,8,"4703 SW ROSEBERRY ST, CORVALLIS, OR"
44.2587685,17.5908015,250000,1540,1967,8/20/2015,964 NW SEQUOIA AVE,CORVALLIS,OR,97330-1529,0.21,1,Dwelling,AV,1981,3,2,0,8,"964 NW SEQUOIA AVE, CORVALLIS, OR"
44.2635666,17.577569,231500,1040,1955,8/19/2015,1205 NW 11TH ST,CORVALLIS,OR,97330,0.21,1,Dwelling,G,1360,3,1,0,8,"1205 NW 11TH ST, CORVALLIS, OR"
44.284146,17.5872559,428500,2648,1962,8/19/2015,1920 NW 29TH PL,CORVALLIS,OR,97330,0.25,1,Dwelling,G,3088,4,2,1,8,"1920 NW 29TH PL, CORVALLIS, OR"
44.2620435,17.5645659,2.00E+06,0,2015,8/19/2015,217 NW TIGRESS DR 101-103,CORVALLIS,OR,97330,0.84,0,Commercial,AV,14204,0,0,0,8,"217 NW TIGRESS DR 101-103, CORVALLIS, OR"
44.2700343,17.5588154,229000,1080,1928,8/19/2015,920 SW 10TH ST,CORVALLIS,OR,97333,0.11,1,Dwelling,G,1440,3,1,0,8,"920 SW 10TH ST, CORVALLIS, OR"
44.309319,17.552757,165500,1300,1994,8/19/2015,5140 SW HILLVIEW AVE,CORVALLIS,OR,97333,0.25,1,Mobile Home,G,1768,0,2,0,8,"5140 SW HILLVIEW AVE, CORVALLIS, OR"
44.245429,17.600055,20000,800,1971,8/19/2015,277 NE CONIFER BLVD SPACE 125,CORVALLIS,OR,97330-4149,0,1,Mobile Home,G,800,0,1,0,8,"277 NE CONIFER BLVD SPACE 125, CORVALLIS, OR"
44.2642877,17.5610389,419055,0,1962,8/18/2015,480 SW 4TH ST,CORVALLIS,OR,97333,0.24,0,Commercial,AV,1710,0,0,0,8,"480 SW 4TH ST, CORVALLIS, OR"
44.294393,17.6008,315000,1816,1979,8/18/2015,3753 NW BOXWOOD PL,CORVALLIS,OR,97330-3309,0.19,1,Dwelling,AV,2296,3,2,0,8,"3753 NW BOXWOOD PL, CORVALLIS, OR"
44.284885,17.546928,271900,1424,1977,8/17/2015,3195 SW WILLAMETTE AVE,CORVALLIS,OR,97333,0.26,1,Dwelling,AV,1864,3,2,0,8,"3195 SW WILLAMETTE AVE, CORVALLIS, OR"
44.3135743,17.5693142,10000,934,1980,8/16/2015,200 NW 53RD ST #6,CORVALLIS,OR,97330,0,1,Mobile Home,AV,934,0,1,0,8,"200 NW 53RD ST #6, CORVALLIS, OR"
44.283393,17.57681,237000,928,1946,8/14/2015,928 NW 29TH ST,CORVALLIS,OR,97330,0.14,1,Dwelling,G,1181,2,1,0,8,"928 NW 29TH ST, CORVALLIS, OR"
44.2594411,17.5283584,339990,2341,2015,8/14/2015,948 SE BAYSHORE CIR,CORVALLIS,OR,97333,0.1,1,Dwelling,AV,2799,3,2,1,8,"948 SE BAYSHORE CIR, CORVALLIS, OR"
44.262409,17.5453962,145000,800,1927,8/14/2015,425 SE ALEXANDER AVE,CORVALLIS,OR,97333,0.43,1,Dwelling,AV,1040,2,1,0,8,"425 SE ALEXANDER AVE, CORVALLIS, OR"
44.268831,17.578625,334000,3006,1955,8/14/2015,1325 NW 15TH ST,CORVALLIS,OR,97330-2604,0.24,1,Dwelling,AV,4346,5,2,1,8,"1325 NW 15TH ST, CORVALLIS, OR"
44.25683,17.599071,425000,2632,2013,8/14/2015,688 NW MIRADOR PL,CORVALLIS,OR,97330,0.18,1,Dwelling,AV,3152,4,2,1,8,"688 NW MIRADOR PL, CORVALLIS, OR"
44.257317,17.530189,365000,2608,2005,8/14/2015,1120 SE RIVERGREEN AVE,CORVALLIS,OR,97333,0.1,1,Dwelling,AV,3092,3,2,1,8,"1120 SE RIVERGREEN AVE, CORVALLIS, OR"
44.2570529,17.5287338,331000,2350,2004,8/14/2015,860 SE BAYSHORE CIR,CORVALLIS,OR,97333,0.11,1,Dwelling,AV,2830,3,2,1,8,"860 SE BAYSHORE CIR, CORVALLIS, OR"
44.294944,17.584209,350000,2363,1974,8/13/2015,3990 NW JAMESON DR,CORVALLIS,OR,97330-1779,0.26,1,Dwelling,AV,2864,4,2,1,8,"3990 NW JAMESON DR, CORVALLIS, OR"
44.264617,17.532163,234500,1252,1979,8/13/2015,290 SE VILLA DR,CORVALLIS,OR,97333,0.15,1,Dwelling,G,1432,3,1,0,8,"290 SE VILLA DR, CORVALLIS, OR"
44.2734677,17.5828104,338900,2000,1965,8/13/2015,1830 NW GARFIELD AVE,CORVALLIS,OR,97330-2536,0.22,1,Dwelling,AV,3488,4,1,1,8,"1830 NW GARFIELD AVE, CORVALLIS, OR"
44.290281,17.5487397,280000,1745,1993,8/13/2015,1614 SW COUNTRY CLUB PL,CORVALLIS,OR,97333,0.12,1,Dwelling,AV,2171,3,2,1,8,"1614 SW COUNTRY CLUB PL, CORVALLIS, OR"
44.284278,17.580768,305000,1488,1957,8/12/2015,2933 NW MULKEY AVE,CORVALLIS,OR,97330,0.22,1,Dwelling,G,1928,3,1,1,8,"2933 NW MULKEY AVE, CORVALLIS, OR"
44.284786,17.545105,411000,3266,1989,8/12/2015,3225 SW CASCADE AVE,CORVALLIS,OR,97333,0.29,1,Dwelling,AV,3860,4,3,0,8,"3225 SW CASCADE AVE, CORVALLIS, OR"
44.2620435,17.5645659,183000,0,NA,8/12/2015,6298 SW GRAND OAKS DR GARAGE # G5,CORVALLIS,OR,97333,0.01,0,RES Feature,0,0,0,0,0,8,"6298 SW GRAND OAKS DR GARAGE # G5, CORVALLIS, OR"
44.24968,17.590523,14000,864,1976,8/12/2015,755 NE CIRCLE BLVD SPACE 47,CORVALLIS,OR,97330,0,1,Mobile Home,G,864,0,1,0,8,"755 NE CIRCLE BLVD SPACE 47, CORVALLIS, OR"
44.2463352,17.5946242,25000,1404,1994,8/12/2015,2601 NE JACK LONDON ST SPACE 43,CORVALLIS,OR,97330,0,1,Mobile Home,AV,1704,0,2,0,8,"2601 NE JACK LONDON ST SPACE 43, CORVALLIS, OR"
44.3031376,17.5934316,229000,1092,1980,8/11/2015,2634 NW ACEY PL,CORVALLIS,OR,97330,0.21,1,Dwelling,AV,1680,2,1,0,8,"2634 NW ACEY PL, CORVALLIS, OR"
44.251414,17.598441,328000,1904,1971,8/11/2015,3045 NW AUTUMN ST,CORVALLIS,OR,97330-3801,0.26,1,Dwelling,AV,2424,3,2,0,8,"3045 NW AUTUMN ST, CORVALLIS, OR"
44.263787,17.538294,250000,1008,1970,8/11/2015,330 SE PARK AVE,CORVALLIS,OR,97333,0.25,1,Dwelling,G,1294,3,1,0,8,"330 SE PARK AVE, CORVALLIS, OR"
44.269457,17.5443415,147000,1152,1981,8/10/2015,414 SW BUTTERFIELD PL,CORVALLIS,OR,97333,0.13,1,Mobile Home,G,1592,0,2,0,8,"414 SW BUTTERFIELD PL, CORVALLIS, OR"
44.309399,17.555955,349900,1671,1946,8/10/2015,5060 SW WEST HILLS RD,CORVALLIS,OR,97333,0.5,1,Dwelling,G,2023,3,2,0,8,"5060 SW WEST HILLS RD, CORVALLIS, OR"
44.292366,17.590873,333350,2016,1977,8/10/2015,2329 NW ESTAVIEW CIR,CORVALLIS,OR,97330-1010,0.25,1,Dwelling,AV,2500,3,2,0,8,"2329 NW ESTAVIEW CIR, CORVALLIS, OR"
44.271693,17.576688,323000,2372,1953,8/7/2015,1119 NW 18TH ST,CORVALLIS,OR,97330-2601,0.19,1,Dwelling,G,2790,4,2,0,8,"1119 NW 18TH ST, CORVALLIS, OR"
44.272468,17.570172,241000,2400,1918,8/7/2015,327 NW 16TH ST,CORVALLIS,OR,97330,0.12,1,Dwelling,AV,2724,5,2,0,8,"327 NW 16TH ST, CORVALLIS, OR"
44.260289,17.5929239,326000,2030,1978,8/7/2015,918 NW OAK AVE,CORVALLIS,OR,97330,0.13,1,Dwelling,AV,2536,5,4,0,8,"918 NW OAK AVE, CORVALLIS, OR"
44.257389,17.537434,216000,1412,1976,8/7/2015,2864 SE LINDA ST,CORVALLIS,OR,97333,0.15,1,Dwelling,AV,1812,3,1,1,8,"2864 SE LINDA ST, CORVALLIS, OR"
44.315933,17.5592789,371955,2100,2015,8/7/2015,719 SW 57TH ST,CORVALLIS,OR,97333,0.12,1,Dwelling,AV,2816,4,2,1,8,"719 SW 57TH ST, CORVALLIS, OR"
44.291494,17.58094,361500,2684,1976,8/7/2015,3620 NW SYLVAN DR,CORVALLIS,OR,97330-1710,0.3,1,Dwelling,AV,3308,3,3,0,8,"3620 NW SYLVAN DR, CORVALLIS, OR"
44.282792,17.55642,240000,1356,1980,8/7/2015,1025 SW GROVE ST,CORVALLIS,OR,97333,0.19,1,Dwelling,AV,1862,3,2,0,8,"1025 SW GROVE ST, CORVALLIS, OR"
44.245429,17.600055,37500,1792,1979,8/7/2015,277 NE CONIFER BLVD SPACE 69,CORVALLIS,OR,97330-4143,0,1,Mobile Home,G,1792,0,2,0,8,"277 NE CONIFER BLVD SPACE 69, CORVALLIS, OR"
44.303136,17.591033,340000,1939,1985,8/6/2015,2422 NW MASER DR,CORVALLIS,OR,97330-2222,0.2,1,Dwelling,AV,2526,3,2,1,8,"2422 NW MASER DR, CORVALLIS, OR"
44.303934,17.597721,439500,2444,1997,8/6/2015,4607 NW ACACIA DR,CORVALLIS,OR,97330,0.22,1,Dwelling,AV,3172,3,2,1,8,"4607 NW ACACIA DR, CORVALLIS, OR"
